TITLE = "Xsusc001_1"
VARIABLES = "time" 
 "   1" "   2" "   3" "   4" "   5" "   6" "   7" "   8" "   9" "  10" "  11"
 ZONE T="Xsusc001_1"  F=POINT, I=         601 , J=1, K=1
  0.93000E+02  0.59797E-01  0.77656E-01  0.77874E-01  0.10001E+00  0.11096E+00  0.11492E+00  0.11761E+00  0.10709E+00  0.76221E-01  0.43434E-01  0.12213E-01 
  0.94000E+02  0.59751E-01  0.77597E-01  0.77815E-01  0.99938E-01  0.11087E+00  0.11483E+00  0.11752E+00  0.10701E+00  0.76163E-01  0.43401E-01  0.12204E-01 
  0.95000E+02  0.59709E-01  0.77543E-01  0.77760E-01  0.99867E-01  0.11079E+00  0.11475E+00  0.11744E+00  0.10693E+00  0.76110E-01  0.43371E-01  0.12196E-01 
  0.96000E+02  0.59672E-01  0.77494E-01  0.77712E-01  0.99805E-01  0.11072E+00  0.11468E+00  0.11736E+00  0.10687E+00  0.76062E-01  0.43344E-01  0.12188E-01 
  0.97000E+02  0.59639E-01  0.77452E-01  0.77669E-01  0.99751E-01  0.11066E+00  0.11462E+00  0.11730E+00  0.10681E+00  0.76021E-01  0.43320E-01  0.12181E-01 
  0.98000E+02  0.59609E-01  0.77413E-01  0.77630E-01  0.99701E-01  0.11061E+00  0.11456E+00  0.11724E+00  0.10676E+00  0.75983E-01  0.43298E-01  0.12175E-01 
  0.99000E+02  0.59580E-01  0.77375E-01  0.77592E-01  0.99652E-01  0.11055E+00  0.11451E+00  0.11718E+00  0.10670E+00  0.75945E-01  0.43277E-01  0.12169E-01 
  0.10000E+03  0.59550E-01  0.77336E-01  0.77553E-01  0.99601E-01  0.11050E+00  0.11445E+00  0.11712E+00  0.10665E+00  0.75907E-01  0.43255E-01  0.12163E-01 
  0.10100E+03  0.59517E-01  0.77294E-01  0.77510E-01  0.99547E-01  0.11044E+00  0.11438E+00  0.11706E+00  0.10659E+00  0.75865E-01  0.43231E-01  0.12156E-01 
  0.10200E+03  0.59482E-01  0.77248E-01  0.77465E-01  0.99488E-01  0.11037E+00  0.11432E+00  0.11699E+00  0.10653E+00  0.75821E-01  0.43206E-01  0.12149E-01 
  0.10300E+03  0.59446E-01  0.77201E-01  0.77417E-01  0.99427E-01  0.11030E+00  0.11425E+00  0.11692E+00  0.10646E+00  0.75774E-01  0.43179E-01  0.12142E-01 
  0.10400E+03  0.59408E-01  0.77152E-01  0.77368E-01  0.99364E-01  0.11023E+00  0.11417E+00  0.11684E+00  0.10640E+00  0.75726E-01  0.43152E-01  0.12134E-01 
  0.10500E+03  0.59370E-01  0.77102E-01  0.77318E-01  0.99300E-01  0.11016E+00  0.11410E+00  0.11677E+00  0.10633E+00  0.75677E-01  0.43124E-01  0.12126E-01 
  0.10600E+03  0.59332E-01  0.77053E-01  0.77269E-01  0.99236E-01  0.11009E+00  0.11403E+00  0.11669E+00  0.10626E+00  0.75629E-01  0.43096E-01  0.12118E-01 
  0.10700E+03  0.59293E-01  0.77003E-01  0.77219E-01  0.99172E-01  0.11002E+00  0.11395E+00  0.11662E+00  0.10619E+00  0.75580E-01  0.43069E-01  0.12111E-01 
  0.10800E+03  0.59255E-01  0.76953E-01  0.77169E-01  0.99108E-01  0.10995E+00  0.11388E+00  0.11654E+00  0.10612E+00  0.75531E-01  0.43041E-01  0.12103E-01 
  0.10900E+03  0.59217E-01  0.76904E-01  0.77119E-01  0.99045E-01  0.10988E+00  0.11381E+00  0.11647E+00  0.10605E+00  0.75483E-01  0.43013E-01  0.12095E-01 
  0.11000E+03  0.59180E-01  0.76855E-01  0.77071E-01  0.98982E-01  0.10981E+00  0.11374E+00  0.11639E+00  0.10599E+00  0.75435E-01  0.42986E-01  0.12087E-01 
  0.11100E+03  0.59145E-01  0.76810E-01  0.77025E-01  0.98924E-01  0.10975E+00  0.11367E+00  0.11633E+00  0.10592E+00  0.75390E-01  0.42961E-01  0.12080E-01 
